nu[0] = 0.000000
2	 4.029536 
3	 5.078571 
4	 7.368421 
nu[67] = 0.670000
2	 3.908609 
3	 3.793970 
4	 12.437500 
nu[68] = 0.680000
2	 3.992074 
3	 3.639423 
4	 1.650794 
nu[69] = 0.690000
2	 3.965429 
3	 4.704819 
4	 6.384615 
nu[70] = 0.700000
2	 3.976101 
3	 3.340336 
4	 9.153846 
nu[71] = 0.710000
2	 3.968215 
3	 4.569832 
4	 13.769231 
nu[72] = 0.720000
2	 4.096894 
3	 4.086295 
4	 4.282609 
nu[73] = 0.730000
2	 4.058041 
3	 4.262887 
4	 3.730769 
nu[74] = 0.740000
2	 4.020142 
3	 3.925581 
4	 4.886364 
nu[75] = 0.750000
2	 4.013986 
3	 3.900000 
4	 3.928571 
nu[76] = 0.760000
2	 3.972634 
3	 4.004566 
4	 3.711864 
nu[77] = 0.770000
2	 3.917226 
3	 3.921053 
4	 3.677419 
nu[78] = 0.780000
2	 3.927536 
3	 3.833333 
4	 3.774194 
nu[79] = 0.790000
2	 4.002275 
3	 3.460630 
4	 3.628572 
nu[80] = 0.800000
2	 4.079493 
3	 4.931818 
4	 1.571429 
nu[81] = 0.810000
2	 3.979638 
3	 3.507936 
4	 2.800000 
nu[82] = 0.820000
2	 4.062645 
3	 4.842697 
4	 -3.708333 
nu[83] = 0.830000
2	 4.100000 
3	 4.077670 
4	 1.514706 
nu[84] = 0.840000
2	 3.865909 
3	 3.410853 
4	 2.744681 
nu[85] = 0.850000
2	 3.890698 
3	 5.180723 
4	 -4.611111 
nu[86] = 0.860000
2	 4.044776 
3	 3.980198 
4	 1.311688 
nu[87] = 0.870000
2	 4.051282 
3	 3.750000 
4	 1.552239 
nu[88] = 0.880000
2	 3.920103 
3	 4.674699 
4	 -4.611111 
nu[89] = 0.890000
2	 3.983651 
3	 4.123596 
4	 -2.342105 
nu[90] = 0.900000
2	 4.116766 
3	 3.121495 
4	 1.465753 
nu[91] = 0.910000
2	 4.174193 
3	 5.740741 
4	 6.750000 
nu[92] = 0.920000
2	 3.858974 
3	 3.670588 
4	 -2.125000 
nu[93] = 0.930000
2	 3.943366 
3	 3.862500 
4	 -6.956522 
nu[94] = 0.940000
2	 4.144068 
3	 6.210526 
4	 12.666667 
nu[95] = 0.950000
2	 3.787330 
3	 2.986486 
4	 -2.551724 
nu[96] = 0.960000
2	 3.966292 
3	 11.866667 
4	 0.517241 
nu[97] = 0.970000
2	 4.106061 
3	 5.739130 
4	 5.750000 
nu[98] = 0.980000
2	 4.737500 
3	 2.500000 
4	 -1.066667 
nu[99] = 0.990000
2	 3.584906 
3	 26.500000 
4	 0.083333 
nu[100] = 1.000000
2	 3.934260 
3	 4.545977 
4	 1.891304 
nu[101] = 1.010000
2	 3.448276 
3	 -19.333334 
4	 -0.111111 
nu[102] = 1.020000
2	 4.638298 
3	 3.357143 
4	 -1.647059 
nu[103] = 1.030000
2	 4.234177 
3	 4.787879 
4	 2.538461 
nu[104] = 1.040000
2	 3.940678 
3	 9.440000 
4	 0.806452 
nu[105] = 1.050000
2	 3.841935 
3	 3.369565 
4	 -3.172414 
nu[106] = 1.060000
2	 4.057377 
3	 4.815790 
4	 8.444445 
nu[107] = 1.070000
2	 3.942166 
3	 3.729412 
4	 4.250000 
nu[108] = 1.080000
2	 3.966038 
3	 3.785714 
4	 -6.363636 
nu[109] = 1.090000
2	 4.067114 
3	 4.515152 
4	 6.600000 
nu[110] = 1.100000
2	 4.032070 
3	 3.648936 
4	 2.186047 
nu[111] = 1.110000
2	 3.952141 
3	 4.135417 
4	 32.000000 
nu[112] = 1.120000
2	 3.963883 
3	 4.027273 
4	 12.222222 
nu[113] = 1.130000
2	 4.006147 
3	 3.967480 
4	 2.562500 
nu[114] = 1.140000
2	 3.994444 
3	 4.090909 
4	 2.490566 
nu[115] = 1.150000
2	 3.991597 
3	 3.993289 
4	 12.416667 
nu[116] = 1.160000
2	 3.976994 
3	 3.835294 
4	 3.035714 
nu[117] = 1.170000
2	 4.004261 
3	 4.190476 
4	 2.709677 
nu[118] = 1.180000
2	 3.986962 
3	 4.101604 
4	 6.233333 
nu[119] = 1.190000
2	 3.997573 
3	 3.868545 
4	 4.018868 
nu[120] = 1.200000
2	 4.004515 
3	 4.219048 
4	 4.200000 
nu[121] = 1.210000
2	 4.013757 
3	 3.857143 
4	 4.083333 
nu[122] = 1.220000
2	 3.995074 
3	 4.011858 
4	 2.941860 
nu[123] = 1.230000
2	 3.987985 
3	 4.007407 
4	 3.698630 
nu[124] = 1.240000
2	 3.993908 
3	 4.031579 
4	 3.202247 
nu[125] = 1.250000
2	 3.990140 
3	 4.029801 
4	 3.775000 
nu[126] = 1.260000
2	 3.998441 
3	 4.021944 
4	 5.500000 
nu[127] = 1.270000
2	 4.071055 
3	 3.505495 
4	 -8.029411 
nu[128] = 1.280000
2	 4.002110 
3	 3.994382 
4	 6.472727 
nu[129] = 1.290000
2	 3.975366 
3	 4.092643 
4	 3.670000 
nu[130] = 1.300000
2	 4.015434 
3	 3.729017 
4	 3.533898 
nu[131] = 1.310000
2	 3.976249 
3	 4.074442 
4	 3.801887 
nu[132] = 1.320000
2	 4.028419 
3	 4.160099 
4	 3.530435 
nu[133] = 1.330000
2	 3.993789 
3	 3.760085 
4	 5.010638 
nu[134] = 1.340000
2	 3.986450 
3	 4.037199 
4	 7.253968 
nu[135] = 1.350000
2	 4.026970 
3	 4.137856 
4	 2.567416 
nu[136] = 1.360000
2	 4.002542 
3	 3.768199 
4	 2.982857 
nu[137] = 1.370000
2	 3.988703 
3	 3.819887 
4	 4.196850 
nu[138] = 1.380000
2	 4.011026 
3	 4.205645 
4	 3.936508 
nu[139] = 1.390000
2	 4.004192 
3	 4.381633 
4	 5.697674 
nu[140] = 1.400000
2	 3.959101 
3	 3.829604 
4	 10.962264 
nu[141] = 1.410000
2	 4.025905 
3	 4.012545 
4	 2.354430 
nu[142] = 1.420000
2	 4.003908 
3	 4.353497 
4	 2.988701 
nu[143] = 1.430000
2	 3.958702 
3	 3.815113 
4	 4.119205 
nu[144] = 1.440000
2	 4.027848 
3	 3.996627 
4	 4.061644 
nu[145] = 1.450000
2	 3.978671 
3	 4.408680 
4	 7.276316 
nu[146] = 1.460000
2	 4.045792 
3	 3.841522 
4	 6.067307 
nu[147] = 1.470000
2	 4.009315 
3	 3.963082 
4	 2.209220 
nu[148] = 1.480000
2	 3.981215 
3	 4.197987 
4	 2.785047 
nu[149] = 1.490000
2	 4.027711 
3	 3.807339 
4	 2.771186 
nu[150] = 1.500000
2	 3.998407 
3	 4.011182 
4	 4.091503 
nu[151] = 1.510000
2	 3.962831 
3	 4.323077 
4	 8.125000 
nu[152] = 1.520000
2	 4.026549 
3	 3.755287 
4	 8.710526 
nu[153] = 1.530000
2	 4.004434 
3	 4.014563 
4	 -41.200001 
nu[154] = 1.540000
2	 3.934268 
3	 4.339130 
4	 2.395833 
nu[155] = 1.550000
2	 4.032985 
3	 3.491254 
4	 2.679688 
nu[156] = 1.560000
2	 3.966639 
3	 4.010034 
4	 3.737500 
nu[157] = 1.570000
2	 4.086192 
3	 4.356322 
4	 4.176000 
nu[158] = 1.580000
2	 3.997342 
3	 3.430091 
4	 11.963636 
nu[159] = 1.590000
2	 3.959819 
3	 4.005425 
4	 -9.216666 
nu[160] = 1.600000
2	 4.103700 
3	 4.407725 
4	 1.442724 
nu[161] = 1.610000
2	 3.997016 
3	 3.334992 
4	 2.481482 
nu[162] = 1.620000
2	 3.945596 
3	 3.690248 
4	 3.631944 
nu[163] = 1.630000
2	 3.976045 
3	 4.220664 
4	 4.486755 
nu[164] = 1.640000
2	 4.016868 
3	 5.320513 
4	 -10.758620 
nu[165] = 1.650000
2	 3.865104 
3	 3.572398 
4	 -3.877193 
nu[166] = 1.660000
2	 3.987694 
3	 4.179048 
4	 6.081081 
nu[167] = 1.670000
2	 4.005714 
3	 6.550802 
4	 1.005376 
nu[168] = 1.680000
2	 3.803249 
3	 3.430341 
4	 3.670455 
nu[169] = 1.690000
2	 4.095519 
3	 4.136585 
4	 3.596491 
nu[170] = 1.700000
2	 3.868163 
3	 11.688524 
4	 -0.709302 
nu[171] = 1.710000
2	 4.614832 
3	 2.284153 
4	 -1.678899 
nu[172] = 1.720000
2	 4.072519 
3	 3.852941 
4	 0.264591 
nu[173] = 1.730000
2	 2.297297 
3	 -1.156250 
4	 -0.457143 
nu[174] = 1.740000
2	 3.291667 
3	 -18.000000 
4	 0.123711 
nu[175] = 1.750000
2	 4.051885 
3	 3.678807 
4	 4.679671 
nu[176] = 1.760000
2	 4.226772 
3	 2.719486 
4	 1.551495 
nu[177] = 1.770000
2	 3.860074 
3	 5.813456 
4	 0.903315 
nu[178] = 1.780000
2	 4.005076 
3	 4.034130 
4	 0.978297 
nu[179] = 1.790000
2	 4.170548 
3	 3.383030 
4	 -15.277778 
nu[180] = 1.800000
2	 3.945646 
3	 5.190547 
4	 inf 
nu[181] = 1.810000
2	 4.049280 
3	 4.017259 
4	 4.156118 
nu[182] = 1.820000
2	 3.927269 
3	 3.713944 
4	 3.958991 
nu[183] = 1.830000
2	 4.008170 
3	 4.686418 
4	 2.189621 
nu[184] = 1.840000
2	 4.032355 
3	 4.002831 
4	 1.957064 
nu[185] = 1.850000
2	 3.949198 
3	 3.820914 
4	 20.543209 
nu[186] = 1.860000
2	 4.011415 
3	 4.405545 
4	 7.114679 
nu[187] = 1.870000
2	 4.029332 
3	 4.162804 
4	 4.113954 
nu[188] = 1.880000
2	 3.982500 
3	 3.868472 
4	 3.976923 
nu[189] = 1.890000
2	 4.003763 
3	 3.763274 
4	 3.156425 
nu[190] = 1.900000
2	 4.036344 
3	 4.143187 
4	 2.800776 
nu[191] = 1.910000
2	 3.990405 
3	 3.993336 
4	 6.560109 
nu[192] = 1.920000
2	 4.005181 
3	 3.854071 
4	 4.436116 
nu[193] = 1.930000
2	 4.025239 
3	 4.090731 
4	 4.007837 
nu[194] = 1.940000
2	 3.997450 
3	 4.019034 
4	 3.902857 
nu[195] = 1.950000
2	 4.014724 
3	 3.949164 
4	 3.320231 
nu[196] = 1.960000
2	 4.001019 
3	 3.986450 
4	 4.151899 
nu[197] = 1.970000
2	 4.007273 
3	 4.015599 
4	 4.273759 
nu[198] = 1.980000
2	 4.000805 
3	 4.063461 
4	 3.534104 
nu[199] = 1.990000
2	 4.016375 
3	 3.944150 
4	 4.514084 
nu[200] = 2.000000
2	 4.014304 
3	 3.967921 
4	 4.052500 
nu[201] = 2.010000
2	 3.998624 
3	 4.114151 
4	 3.589165 
nu[202] = 2.020000
2	 4.025080 
3	 3.877623 
4	 5.438907 
nu[203] = 2.030000
2	 4.007557 
3	 4.007571 
4	 4.813411 
nu[204] = 2.040000
2	 4.000151 
3	 4.153413 
4	 3.018903 
nu[205] = 2.050000
2	 4.005383 
3	 3.892857 
4	 4.400000 
nu[206] = 2.060000
2	 4.017092 
3	 4.007064 
4	 3.975580 
nu[207] = 2.070000
2	 4.030348 
3	 3.962287 
4	 4.048811 
nu[208] = 2.080000
2	 4.014179 
3	 3.840584 
4	 6.708163 
nu[209] = 2.090000
2	 4.017064 
3	 4.008795 
4	 6.369295 
nu[210] = 2.100000
2	 4.037456 
3	 3.952651 
4	 2.813321 
nu[211] = 2.110000
2	 4.014033 
3	 3.764108 
4	 4.292958 
nu[212] = 2.120000
2	 3.981142 
3	 4.035858 
4	 3.926724 
nu[213] = 2.130000
2	 4.059334 
3	 3.930572 
4	 4.218447 
nu[214] = 2.140000
2	 4.022339 
3	 4.347572 
4	 3.756757 
nu[215] = 2.150000
2	 3.970497 
3	 4.098732 
4	 17.385826 
nu[216] = 2.160000
2	 4.012658 
3	 3.977028 
4	 2.231189 
nu[217] = 2.170000
2	 4.023692 
3	 4.470443 
4	 1.921893 
nu[218] = 2.180000
2	 3.948806 
3	 4.059194 
4	 4.398892 
nu[219] = 2.190000
2	 4.013514 
3	 4.000000 
4	 3.523809 
nu[220] = 2.200000
2	 4.040319 
3	 5.196102 
4	 2.518405 
nu[221] = 2.210000
2	 4.162348 
3	 3.104888 
4	 -4.325991 
nu[222] = 2.220000
2	 4.065449 
3	 3.740038 
4	 0.826019 
nu[223] = 2.230000
2	 3.563298 
3	 -86.099998 
4	 -0.019084 
nu[224] = 2.240000
2	 3.162752 
3	 -5.137931 
4	 -2.974359 
nu[225] = 2.250000
2	 3.977728 
3	 4.026906 
4	 4.129630 
nu[226] = 2.260000
2	 4.151656 
3	 2.984190 
4	 4.728972 
nu[227] = 2.270000
2	 3.899607 
3	 5.013129 
4	 1.228495 
nu[228] = 2.280000
2	 4.018512 
3	 3.904953 
4	 1.778571 
nu[229] = 2.290000
2	 4.055136 
3	 3.598187 
4	 33.099998 
nu[230] = 2.300000
2	 4.020674 
3	 4.493737 
4	 3.214765 
nu[231] = 2.310000
2	 4.006601 
3	 4.008821 
4	 3.836923 
nu[232] = 2.320000
2	 3.980454 
3	 4.026704 
4	 4.136628 
nu[233] = 2.330000
2	 4.014799 
3	 4.243153 
4	 2.598958 
nu[234] = 2.340000
2	 4.011840 
3	 3.996579 
4	 2.875410 
nu[235] = 2.350000
2	 3.994017 
3	 4.031463 
4	 6.151613 
nu[236] = 2.360000
2	 4.014528 
3	 4.161209 
4	 3.832046 
nu[237] = 2.370000
2	 4.040145 
3	 3.967960 
4	 4.088561 
nu[238] = 2.380000
2	 4.000956 
3	 4.038593 
4	 3.925926 
nu[239] = 2.390000
2	 4.019114 
3	 3.914489 
4	 4.281356 
nu[240] = 2.400000
2	 4.027297 
3	 4.022975 
4	 3.414894 
nu[241] = 2.410000
2	 4.023699 
3	 3.969015 
4	 5.183557 
nu[242] = 2.420000
2	 4.027003 
3	 3.896878 
4	 5.409867 
nu[243] = 2.430000
2	 4.026364 
3	 3.986383 
4	 4.524487 
nu[244] = 2.440000
2	 4.026241 
3	 3.994861 
4	 3.529625 
nu[245] = 2.450000
2	 4.025940 
3	 3.988878 
4	 3.631579 
nu[246] = 2.460000
2	 4.010342 
3	 4.140193 
4	 3.134199 
nu[247] = 2.470000
2	 4.022598 
3	 3.918954 
4	 4.058355 
nu[248] = 2.480000
2	 4.042777 
3	 3.869593 
4	 4.247238 
nu[249] = 2.490000
2	 4.007662 
3	 4.024398 
4	 3.764031 
nu[250] = 2.500000
2	 4.028124 
3	 3.994160 
4	 4.043056 
nu[251] = 2.510000
2	 4.042871 
3	 4.006020 
4	 4.311450 
nu[252] = 2.520000
2	 4.006972 
3	 4.173847 
4	 4.021276 
nu[253] = 2.530000
2	 4.026720 
3	 4.184774 
4	 4.527828 
nu[254] = 2.540000
2	 4.045655 
3	 3.843017 
4	 5.827354 
nu[255] = 2.550000
2	 4.011527 
3	 3.943286 
4	 5.920988 
nu[256] = 2.560000
2	 4.022410 
3	 4.015611 
4	 7.750890 
nu[257] = 2.570000
2	 4.042234 
3	 4.073960 
4	 2.582228 
nu[258] = 2.580000
2	 3.992904 
3	 4.220200 
4	 2.572508 
nu[259] = 2.590000
2	 4.024908 
3	 4.416607 
4	 2.658491 
nu[260] = 2.600000
2	 4.060559 
3	 3.679915 
4	 2.947699 
nu[261] = 2.610000
2	 3.970810 
3	 3.803044 
4	 3.200573 
nu[262] = 2.620000
2	 4.025558 
3	 3.849315 
4	 4.015000 
nu[263] = 2.630000
2	 4.074211 
3	 4.328018 
4	 4.346535 
nu[264] = 2.640000
2	 4.657686 
3	 6.712766 
4	 -2.685714 
nu[265] = 2.650000
2	 4.162218 
3	 1.987755 
4	 1.310160 
nu[266] = 2.660000
2	 3.966317 
3	 6.036667 
4	 1.183432 
nu[267] = 2.670000
2	 3.912389 
3	 4.554112 
4	 1.696450 
nu[268] = 2.680000
2	 4.045611 
3	 4.124465 
4	 1.882826 
nu[269] = 2.690000
2	 4.026179 
3	 4.026589 
4	 4.517683 
nu[270] = 2.700000
2	 3.986501 
3	 3.894577 
4	 7.822511 
nu[271] = 2.710000
2	 4.046715 
3	 3.802035 
4	 6.521870 
nu[272] = 2.720000
2	 4.025560 
3	 4.237575 
4	 4.824731 
nu[273] = 2.730000
2	 4.008599 
3	 4.160704 
4	 4.266501 
nu[274] = 2.740000
2	 4.047798 
3	 4.030861 
4	 4.287281 
nu[275] = 2.750000
2	 4.030738 
3	 4.006954 
4	 4.019255 
nu[276] = 2.760000
2	 4.019105 
3	 4.001569 
4	 3.812398 
nu[277] = 2.770000
2	 4.045647 
3	 3.916338 
4	 3.998948 
nu[278] = 2.780000
2	 4.034552 
3	 3.933051 
4	 3.850696 
nu[279] = 2.790000
2	 4.028686 
3	 4.076771 
4	 3.523665 
nu[280] = 2.800000
2	 4.040796 
3	 4.018764 
4	 3.794837 
nu[281] = 2.810000
2	 4.038855 
3	 4.003969 
4	 3.814446 
nu[282] = 2.820000
2	 4.039104 
3	 4.000776 
4	 4.165820 
nu[283] = 2.830000
2	 4.041530 
3	 3.995627 
4	 4.254884 
nu[284] = 2.840000
2	 4.042168 
3	 4.006321 
4	 4.099643 
nu[285] = 2.850000
2	 4.044838 
3	 3.986401 
4	 3.839599 
nu[286] = 2.860000
2	 4.040293 
3	 3.983751 
4	 4.093483 
nu[287] = 2.870000
2	 4.037756 
3	 4.016360 
4	 3.997745 
nu[288] = 2.880000
2	 4.051833 
3	 3.995941 
4	 4.036985 
nu[289] = 2.890000
2	 4.052740 
3	 4.061587 
4	 3.918750 
nu[290] = 2.900000
2	 4.040572 
3	 4.094082 
4	 4.475029 
nu[291] = 2.910000
2	 4.046616 
3	 3.922658 
4	 4.319747 
nu[292] = 2.920000
2	 4.062468 
3	 3.973946 
4	 4.321316 
nu[293] = 2.930000
2	 4.042302 
3	 4.019997 
4	 5.526505 
nu[294] = 2.940000
2	 4.056466 
3	 4.005701 
4	 2.973209 
nu[295] = 2.950000
2	 4.087388 
3	 4.116434 
4	 2.726119 
nu[296] = 2.960000
2	 4.045842 
3	 4.135252 
4	 3.270888 
nu[297] = 2.970000
2	 4.068124 
3	 3.670933 
4	 2.946642 
nu[298] = 2.980000
2	 4.106442 
3	 3.810163 
4	 2.434072 
nu[299] = 2.990000
2	 4.042584 
3	 3.455686 
4	 4.690196 
nu[300] = 3.000000
2	 13.291667 
3	 -6.000000 
4	 -0.333333 
nu[301] = 3.010000
2	 3.928878 
3	 3.428805 
4	 5.008197 
nu[302] = 3.020000
2	 4.055784 
3	 3.781735 
4	 2.511468 
nu[303] = 3.030000
2	 4.030838 
3	 3.689736 
4	 2.949827 
nu[304] = 3.040000
2	 4.023399 
3	 4.108834 
4	 3.288924 
nu[305] = 3.050000
2	 4.069843 
3	 4.110980 
4	 2.797790 
nu[306] = 3.060000
2	 4.041490 
3	 4.019601 
4	 3.075099 
nu[307] = 3.070000
2	 4.039112 
3	 4.032545 
4	 5.180115 
nu[308] = 3.080000
2	 4.060392 
3	 3.970968 
4	 4.283176 
nu[309] = 3.090000
2	 4.048841 
3	 3.939638 
4	 4.256958 
nu[310] = 3.100000
2	 4.049315 
3	 4.075682 
4	 4.325582 
nu[311] = 3.110000
2	 4.060191 
3	 4.051420 
4	 3.886652 
nu[312] = 3.120000
2	 4.042375 
3	 3.986446 
4	 3.711656 
nu[313] = 3.130000
2	 4.055225 
3	 4.022556 
4	 3.975543 
nu[314] = 3.140000
2	 4.055920 
3	 4.000000 
4	 4.093163 
nu[315] = 3.150000
2	 4.062378 
3	 4.002716 
4	 3.939585 
nu[316] = 3.160000
2	 4.064003 
3	 3.992323 
4	 4.272423 
nu[317] = 3.170000
2	 4.065511 
3	 3.983853 
4	 4.417696 
nu[318] = 3.180000
2	 4.063833 
3	 4.000938 
4	 4.376197 
nu[319] = 3.190000
2	 4.066991 
3	 4.017508 
4	 3.602638 
nu[320] = 3.200000
2	 4.072087 
3	 4.022393 
4	 3.609440 
nu[321] = 3.210000
2	 4.061565 
3	 4.103466 
4	 3.399179 
nu[322] = 3.220000
2	 4.070686 
3	 3.921422 
4	 3.937841 
nu[323] = 3.230000
2	 4.084910 
3	 3.914815 
4	 3.988183 
nu[324] = 3.240000
2	 4.059388 
3	 4.012282 
4	 3.870840 
nu[325] = 3.250000
2	 4.077626 
3	 4.018928 
4	 3.979129 
nu[326] = 3.260000
2	 4.064244 
3	 4.010377 
4	 4.033560 
nu[327] = 3.270000
2	 4.058214 
3	 4.251690 
4	 4.176075 
nu[328] = 3.280000
2	 4.087211 
3	 4.370874 
4	 4.513967 
nu[329] = 3.290000
2	 4.142308 
3	 3.639757 
4	 16.234848 
nu[330] = 3.300000
2	 4.038597 
3	 3.905126 
4	 -18.942028 
nu[331] = 3.310000
2	 4.145570 
3	 4.011719 
4	 -1.537538 
nu[332] = 3.320000
2	 3.801134 
3	 3.582064 
4	 -0.758665 
nu[333] = 3.330000
2	 4.136200 
3	 3.391761 
4	 -10.298701 
nu[334] = 3.340000
2	 4.053312 
3	 3.577898 
4	 13.962199 
nu[335] = 3.350000
2	 4.052193 
3	 4.335134 
4	 4.592557 
nu[336] = 3.360000
2	 4.097101 
3	 4.053214 
4	 4.190597 
nu[337] = 3.370000
2	 4.070679 
3	 4.029040 
4	 4.020197 
nu[338] = 3.380000
2	 4.071312 
3	 4.001760 
4	 3.993799 
nu[339] = 3.390000
2	 4.056582 
3	 4.005344 
4	 3.923241 
nu[340] = 3.400000
2	 4.078666 
3	 3.929007 
4	 3.909062 
nu[341] = 3.410000
2	 4.078434 
3	 4.106494 
4	 3.499598 
nu[342] = 3.420000
2	 4.071268 
3	 4.086427 
4	 3.521956 
nu[343] = 3.430000
2	 4.083782 
3	 4.025107 
4	 3.629496 
nu[344] = 3.440000
2	 4.083925 
3	 4.022222 
4	 4.325505 
nu[345] = 3.450000
2	 4.082675 
3	 4.023968 
4	 4.171130 
nu[346] = 3.460000
2	 4.093273 
3	 3.994633 
4	 4.175548 
nu[347] = 3.470000
2	 4.091159 
3	 4.031686 
4	 3.951427 
nu[348] = 3.480000
2	 4.090994 
3	 4.033140 
4	 3.872592 
nu[349] = 3.490000
2	 4.096919 
3	 4.002058 
4	 4.038612 
nu[350] = 3.500000
2	 4.097922 
3	 4.018023 
4	 4.021898 
nu[351] = 3.510000
2	 4.099971 
3	 4.049041 
4	 3.956964 
nu[352] = 3.520000
2	 4.099580 
3	 4.053583 
4	 4.210262 
nu[353] = 3.530000
2	 4.104096 
3	 4.101895 
4	 4.216435 
nu[354] = 3.540000
2	 4.113695 
3	 3.969311 
4	 4.552060 
nu[355] = 3.550000
2	 4.097224 
3	 3.990815 
4	 5.359116 
nu[356] = 3.560000
2	 4.115189 
3	 4.026101 
